,precision,recall,f1-score,support
Malvina Choieree,1.0,0.3333333333333333,0.5,3.0
Your nephew Maroun,1.0,0.4,0.5714285714285714,10.0
Sister Victor N. Khoury,1.0,1.0,1.0,9.0
Maroun Al-Khoury Maroun (Joseph Benjamin El-Khouri ),1.0,1.0,1.0,6.0
Father Youssef Nassar,0.0,0.0,0.0,2.0
Shibli Barakat witnesses,0.0,0.0,0.0,1.0
Mousssa Farhat Farah,0.0,0.0,0.0,2.0
Nassar Tanios Al Samarani,0.0,0.0,0.0,2.0
Keserwan Finance Officer,0.0,0.0,0.0,2.0
Serhal Ounaissy,0.0,0.0,0.0,2.0
Elias Abdallah,0.0,0.0,0.0,3.0
Your son George,0.6785714285714286,0.9047619047619048,0.7755102040816326,21.0
Amin Farhat,0.5,0.2,0.2857142857142857,10.0
Patriarch Elias Hoayek,0.0,0.0,0.0,10.0
Bishop Boulos Akl,0.0,0.0,0.0,7.0
Ameen Rihani,0.9391304347826087,0.7552447552447552,0.8372093023255814,143.0
Shibli N. Damus,0.9642857142857143,0.675,0.7941176470588235,40.0
Naoum Mokarzel,0.0,0.0,0.0,9.0
Eissa alKhouri,0.5,0.10526315789473684,0.17391304347826086,19.0
Girgi Dimitri Sursock,0.4090909090909091,0.6,0.4864864864864865,15.0
Felix Faris,0.576271186440678,0.9444444444444444,0.7157894736842105,72.0
Muhammad Hussain Najafi,0.0,0.0,0.0,5.0
May Ziadeh,0.42857142857142855,0.3870967741935484,0.4067796610169492,31.0
Victor Shemil,0.0,0.0,0.0,2.0
Ahmed Shakir alKarmi,0.0,0.0,0.0,2.0
Elia Abu Madi,0.5,0.16666666666666666,0.25,6.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.6274509803921569,0.7804878048780488,0.6956521739130435,41.0
Mohammed Amin al-Husseini ,0.0,0.0,0.0,8.0
Prof. Ign. Kratchkovsky,0.0,0.0,0.0,14.0
Jirjis alKsus,0.0,0.0,0.0,4.0
Ibrahim Mejahid Al-Jaza'eri,0.9,0.9,0.9,10.0
Daoud Mujaes,0.5333333333333333,0.6666666666666666,0.5925925925925926,12.0
Bechara El Khoury,0.875,0.4375,0.5833333333333334,16.0
Tawfiq,0.0,0.0,0.0,2.0
Youssef Ibrahim Yazbek,0.7142857142857143,0.45454545454545453,0.5555555555555556,11.0
Margaret El Haddad,1.0,1.0,1.0,6.0
Elias Abu Shabaki,0.9444444444444444,0.85,0.8947368421052632,20.0
Habib,0.0,0.0,0.0,2.0
Adham Al Jundi,1.0,1.0,1.0,2.0
Abd al-Khaliq Farid,0.0,0.0,0.0,8.0
Elie Maroun Khalil,1.0,0.45454545454545453,0.625,11.0
Habib Abi Rached,0.5,0.6666666666666666,0.5714285714285714,3.0
Aziz Khoury,0.8333333333333334,0.7142857142857143,0.7692307692307693,7.0
Mary Khoury,0.0,0.0,0.0,2.0
Ghnatyos Mbarak,0.29411764705882354,0.3333333333333333,0.3125,15.0
Abdallah Sfeir,0.0,0.0,0.0,3.0
Youssef Nakad,0.0,0.0,0.0,3.0
Tanos Youssef Harfouche,0.0,0.0,0.0,3.0
JerJi Ass'ad Nader,0.0,0.0,0.0,2.0
Habib Abdallah al-Khoury,0.0,0.0,0.0,3.0
Serhal Maroun 'Tiyyeh,0.0,0.0,0.0,3.0
Hanna Estphan,0.5,0.2,0.2857142857142857,5.0
Slayman al-Farkh,0.0,0.0,0.0,2.0
Habib Boulos Nasr,0.0,0.0,0.0,3.0
Botros Feghaly,0.6,0.3,0.4,10.0
Toufiq Wehbeh,0.75,0.875,0.8076923076923077,24.0
Maronite Bishop of Sidon,0.0,0.0,0.0,5.0
Halim Khoury Saadeh,0.5833333333333334,1.0,0.7368421052631579,7.0
Jebrayel Sa'd al 'Alam,0.0,0.0,0.0,3.0
Najib Ayoub,0.2,0.16666666666666666,0.18181818181818182,6.0
Youhanna Sfeir,1.0,0.16666666666666666,0.2857142857142857,6.0
Bishop Mkhayel Akhrass,0.3783783783783784,1.0,0.5490196078431373,14.0
George Saad,0.9090909090909091,0.5882352941176471,0.7142857142857143,17.0
Bishop Youseef El Khazen,0.0,0.0,0.0,3.0
Father Elias Najm,0.6666666666666666,0.25,0.36363636363636365,8.0
Bishop Aghnathios Mbarak,0.5526315789473685,0.84,0.6666666666666666,25.0
Dr. Abdo Harb,0.0,0.0,0.0,3.0
Fathallah Khoury,0.375,0.2727272727272727,0.3157894736842105,11.0
Antonios Elias,0.0,0.0,0.0,3.0
Francis Hcheme,0.5,0.3333333333333333,0.4,3.0
Antoine Richa,0.0,0.0,0.0,3.0
Botros El Kfouny,0.0,0.0,0.0,2.0
Salim Maalouf,0.0,0.0,0.0,2.0
Father Yaacoub Awad,0.0,0.0,0.0,3.0
Wadih Salim Karam,1.0,0.6666666666666666,0.8,3.0
Father Youhanna El Khoury,0.5,0.4,0.4444444444444444,5.0
Georges Jarjoura,0.0,0.0,0.0,2.0
Father Jerjes El Alam,0.0,0.0,0.0,3.0
Father Botros Dib,0.0,0.0,0.0,3.0
Elias Sarkis,0.76,0.7755102040816326,0.7676767676767676,49.0
Fouad Chehab,0.975609756097561,1.0,0.9876543209876543,40.0
Hanna Moussa,0.9219858156028369,0.9848484848484849,0.9523809523809523,132.0
Zaghloul ad-Damour,0.0,0.0,0.0,3.0
Habib Massoud,0.6666666666666666,0.9333333333333333,0.7777777777777778,15.0
Zaghloul,0.9382716049382716,1.0,0.9681528662420382,76.0
Father Youhanna Habib Baysari,0.95,0.6333333333333333,0.76,30.0
Mkhayel Daher,0.5,0.09090909090909091,0.15384615384615385,11.0
Father Youssef Hanna,1.0,0.5714285714285714,0.7272727272727273,7.0
Father Youssef Iskandar,0.0,0.0,0.0,3.0
Adib Shiha,1.0,0.6666666666666666,0.8,3.0
Father Youssef Hanna & Father Botros Hasan,0.0,0.0,0.0,10.0
Father Botros Hasan,0.375,0.3157894736842105,0.34285714285714286,19.0
Youssef Ibrahim,0.0,0.0,0.0,5.0
Father Youssef Hajj,1.0,0.1,0.18181818181818182,10.0
Abdallah Daher,0.0,0.0,0.0,2.0
Mkhayel & Ibrahim Daher,0.0,0.0,0.0,5.0
Tannous Semaan,0.0,0.0,0.0,2.0
Father Mkhayel Zreiby,0.7619047619047619,0.5333333333333333,0.6274509803921569,30.0
People of Rablah,0.0,0.0,0.0,2.0
Father Boutros Chidiac,0.0,0.0,0.0,2.0
Bishop Antoun Jbeir,0.0,0.0,0.0,3.0
Father Yousef,0.0,0.0,0.0,2.0
Maronite children of Akkar district,1.0,1.0,1.0,2.0
Elias Asaf,0.5555555555555556,0.625,0.5882352941176471,8.0
Muhawwel Harouh,0.0,0.0,0.0,2.0
Father Mikhael Hanna,0.2222222222222222,0.18181818181818182,0.2,11.0
Warda El Khoury,1.0,0.5,0.6666666666666666,2.0
Jean Philipp Kmeid,0.8152173913043478,0.9375,0.872093023255814,80.0
Jerji Nicola Khattar al-Chuayri,1.0,1.0,1.0,4.0
Abd al-Hajj,1.0,0.5,0.6666666666666666,4.0
Michel Saykali,0.8226950354609929,0.9747899159663865,0.8923076923076924,119.0
Hanna Ghayth (Juan Gait),0.9692307692307692,0.9,0.9333333333333333,140.0
Yousef Hobeiche,0.775,0.9538461538461539,0.8551724137931035,65.0
Angele Ellis,0.625,0.4166666666666667,0.5,12.0
Yousef Hobeiche & Angele Ellis,0.0,0.0,0.0,2.0
Khalil Yossuf Nader Raad,0.48175182481751827,0.9705882352941176,0.6439024390243903,68.0
Mansour Eid,0.8409090909090909,0.9024390243902439,0.8705882352941177,41.0
Nassif Mansour,0.0,0.0,0.0,2.0
Peter the Patriarch of Antioch,0.0,0.0,0.0,3.0
Youssef,1.0,0.3333333333333333,0.5,3.0
Mkhayel Meneem,0.9444444444444444,0.8947368421052632,0.918918918918919,19.0
Constantine Elias,0.4166666666666667,0.38461538461538464,0.4,13.0
Maurice Gemayel,0.8571428571428571,0.6,0.7058823529411765,10.0
Murshid Habashi,1.0,0.3333333333333333,0.5,15.0
Father Elias Abi Khair,0.0,0.0,0.0,4.0
Hassan Khalil,0.6666666666666666,1.0,0.8,6.0
Michel Kahwaji,0.5420560747663551,0.9354838709677419,0.6863905325443787,62.0
Mayor of Kfarshima,0.696969696969697,0.71875,0.7076923076923077,64.0
Sohayl Tohmeh,0.8676470588235294,0.9291338582677166,0.8973384030418251,127.0
Shukri Kanaan,0.5,0.55,0.5238095238095238,20.0
Emily Nasrallah,0.8666666666666667,1.0,0.9285714285714286,91.0
Thomas & John Oussani,0.0,0.0,0.0,2.0
Brother of Joseph Oussani,1.0,1.0,1.0,4.0
Joseph Oussani,1.0,1.0,1.0,60.0
Shukri Kordahi,1.0,0.2,0.3333333333333333,5.0
Negib Aboussouan,0.0,0.0,0.0,3.0
Toubia Hanna Rizk & Touma Chidiac,0.0,0.0,0.0,2.0
Hanna Younes Abboud,1.0,0.6666666666666666,0.8,3.0
Youssef Bey Al-Helou,0.0,0.0,0.0,2.0
Father Elias,0.0,0.0,0.0,1.0
Magistrate of Batroun,0.0,0.0,0.0,2.0
Jirjis Yuhanna Basil ,0.0,0.0,0.0,2.0
Estephan Adib Salloum,1.0,0.25,0.4,8.0
Father Boulos El-Mender,0.20689655172413793,0.6923076923076923,0.3185840707964602,26.0
Joseph,0.0,0.0,0.0,5.0
Salah Tizani,0.8343949044585988,0.9924242424242424,0.9065743944636678,132.0
Father Elias Bassil,0.42857142857142855,0.375,0.4,8.0
Yahia Mansour & Asaad Koury,0.0,0.0,0.0,2.0
Father Tobia al-Issa,0.0,0.0,0.0,6.0
Assad Darouich Zacharias,0.21739130434782608,0.7142857142857143,0.3333333333333333,14.0
Asaad Koury Tobia Attallah,1.0,0.2857142857142857,0.4444444444444444,7.0
Krouger Tobia Attallah,0.8771929824561403,0.8333333333333334,0.8547008547008547,60.0
Nadim Attallah,1.0,0.25,0.4,4.0
Toufic El Bacha,0.5666666666666667,0.9444444444444444,0.7083333333333334,18.0
Rahma Raad,0.0,0.0,0.0,2.0
Youssef Abdullah Maroun,0.0,0.0,0.0,4.0
Youssef Moussa Sadaqa,1.0,0.5,0.6666666666666666,2.0
Catherine Yazbek Al-Badawi,0.5,0.2,0.2857142857142857,10.0
Nehme Elias Mikhail,0.0,0.0,0.0,2.0
Assad Al-Khoury,0.0,0.0,0.0,3.0
Tanios Zakhia Elias Basil,0.0,0.0,0.0,2.0
Bishara Mar'i Mansour,0.3333333333333333,0.14285714285714285,0.2,7.0
Francis Lahoud,1.0,0.3333333333333333,0.5,3.0
K. John,0.0,0.0,0.0,2.0
Brother Ibrahim,1.0,0.5,0.6666666666666666,2.0
Youssef Fadlallah Salemeh,0.5370370370370371,0.9666666666666667,0.6904761904761905,30.0
Nehad,0.0,0.0,0.0,2.0
Lebanese immigrants,0.8,0.8,0.8,5.0
Dani Al-Sibaqa,1.0,0.6666666666666666,0.8,3.0
Abdo Fares,1.0,1.0,1.0,2.0
Jamil Youssef Noah,0.0,0.0,0.0,4.0
Elias Karbaj,1.0,1.0,1.0,5.0
Jarhas Hanna Al-Shabtini,1.0,0.5,0.6666666666666666,2.0
Bishop Youssef Darian,0.8333333333333334,0.6,0.6976744186046512,25.0
Youssef Hanna El-Sawda,0.7894736842105263,0.8823529411764706,0.8333333333333334,51.0
Sally Aad,1.0,0.3333333333333333,0.5,3.0
Daud Barkaat,0.0,0.0,0.0,3.0
Talaat,0.0,0.0,0.0,4.0
Maurice Paul Sarrail,0.0,0.0,0.0,6.0
accuracy,0.7318357318357318,0.7318357318357318,0.7318357318357318,0.7318357318357318
macro avg,0.4328075937095181,0.36070230048643664,0.36737184941877715,2849.0
weighted avg,0.7085266836521301,0.7318357318357318,0.697950199168277,2849.0
