,precision,recall,f1-score,support
Malvina Choieree,0.5,0.3333333333333333,0.4,3.0
Your nephew Maroun,0.875,0.7,0.7777777777777778,10.0
Sister Victor N. Khoury,0.75,1.0,0.8571428571428571,9.0
Maroun Al-Khoury Maroun (Joseph Benjamin El-Khouri ),1.0,0.6666666666666666,0.8,6.0
Father Youssef Nassar,0.6666666666666666,1.0,0.8,2.0
Shibli Barakat witnesses,0.0,0.0,0.0,1.0
Mousssa Farhat Farah,0.0,0.0,0.0,2.0
Nassar Tanios Al Samarani,0.0,0.0,0.0,2.0
Keserwan Finance Officer,0.0,0.0,0.0,2.0
Serhal Ounaissy,0.0,0.0,0.0,2.0
Elias Abdallah,0.0,0.0,0.0,3.0
Your son George,0.5806451612903226,0.8571428571428571,0.6923076923076923,21.0
Amin Farhat,0.7142857142857143,0.5,0.5882352941176471,10.0
Patriarch Elias Hoayek,0.0,0.0,0.0,10.0
Bishop Boulos Akl,0.6,0.42857142857142855,0.5,7.0
Ameen Rihani,0.9252336448598131,0.6923076923076923,0.792,143.0
Shibli N. Damus,0.8666666666666667,0.65,0.7428571428571429,40.0
Naoum Mokarzel,1.0,0.6666666666666666,0.8,9.0
Eissa alKhouri,0.8095238095238095,0.8947368421052632,0.85,19.0
Girgi Dimitri Sursock,0.43478260869565216,0.6666666666666666,0.5263157894736842,15.0
Felix Faris,0.8181818181818182,0.875,0.8456375838926175,72.0
Muhammad Hussain Najafi,0.0,0.0,0.0,5.0
May Ziadeh,0.5116279069767442,0.7096774193548387,0.5945945945945946,31.0
Victor Shemil,0.0,0.0,0.0,2.0
Ahmed Shakir alKarmi,1.0,1.0,1.0,2.0
Elia Abu Madi,0.5,0.3333333333333333,0.4,6.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.5789473684210527,0.5365853658536586,0.5569620253164557,41.0
Mohammed Amin al-Husseini ,0.0,0.0,0.0,8.0
Prof. Ign. Kratchkovsky,0.6363636363636364,0.5,0.56,14.0
Jirjis alKsus,1.0,0.25,0.4,4.0
Ibrahim Mejahid Al-Jaza'eri,0.6153846153846154,0.8,0.6956521739130435,10.0
Daoud Mujaes,0.7142857142857143,0.8333333333333334,0.7692307692307693,12.0
Bechara El Khoury,0.8125,0.8125,0.8125,16.0
Tawfiq,1.0,0.5,0.6666666666666666,2.0
Youssef Ibrahim Yazbek,0.5384615384615384,0.6363636363636364,0.5833333333333334,11.0
Margaret El Haddad,1.0,1.0,1.0,6.0
Elias Abu Shabaki,0.9411764705882353,0.8,0.8648648648648649,20.0
Habib,0.0,0.0,0.0,2.0
Adham Al Jundi,1.0,0.5,0.6666666666666666,2.0
Abd al-Khaliq Farid,0.7142857142857143,0.625,0.6666666666666666,8.0
Elie Maroun Khalil,0.6666666666666666,0.7272727272727273,0.6956521739130435,11.0
Habib Abi Rached,0.0,0.0,0.0,3.0
Aziz Khoury,0.8,0.5714285714285714,0.6666666666666666,7.0
Mary Khoury,0.0,0.0,0.0,2.0
Ghnatyos Mbarak,0.2222222222222222,0.13333333333333333,0.16666666666666666,15.0
Abdallah Sfeir,0.0,0.0,0.0,3.0
Youssef Nakad,0.0,0.0,0.0,3.0
Tanos Youssef Harfouche,0.0,0.0,0.0,3.0
