,precision,recall,f1-score,support
Malvina Choieree,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
Your nephew Maroun,1.0,0.9,0.9473684210526315,10.0
Sister Victor N. Khoury,1.0,0.7777777777777778,0.875,9.0
Maroun Al-Khoury Maroun (Joseph Benjamin El-Khouri ),1.0,0.8,0.8888888888888888,5.0
Father Youssef Nassar,1.0,0.5,0.6666666666666666,2.0
Shibli Barakat witnesses,0.0,0.0,0.0,1.0
Mousssa Farhat Farah,0.5,1.0,0.6666666666666666,2.0
Nassar Tanios Al Samarani,0.0,0.0,0.0,2.0
Keserwan Finance Officer,1.0,0.5,0.6666666666666666,2.0
Serhal Ounaissy,0.0,0.0,0.0,2.0
Elias Abdallah,1.0,0.3333333333333333,0.5,3.0
Your son George,1.0,1.0,1.0,21.0
Amin Farhat,0.5,0.7,0.5833333333333334,10.0
Patriarch Elias Hoayek,0.8333333333333334,0.5,0.625,10.0
Bishop Boulos Akl,0.75,0.42857142857142855,0.5454545454545454,7.0
Ameen Rihani,0.9847328244274809,0.9020979020979021,0.9416058394160584,143.0
Shibli N. Damus,0.9354838709677419,0.725,0.8169014084507042,40.0
Naoum Mokarzel,1.0,0.7777777777777778,0.875,9.0
Eissa alKhouri,0.875,0.7368421052631579,0.8,19.0
Girgi Dimitri Sursock,0.52,0.8666666666666667,0.65,15.0
Felix Faris,0.7816091954022989,0.9444444444444444,0.8553459119496856,72.0
Muhammad Hussain Najafi,1.0,0.4,0.5714285714285714,5.0
May Ziadeh,0.75,0.5806451612903226,0.6545454545454545,31.0
Victor Shemil,1.0,1.0,1.0,2.0
Ahmed Shakir alKarmi,0.0,0.0,0.0,2.0
Elia Abu Madi,0.8,0.8,0.8,5.0
Abdulaziz bin Abdul Rahman Al Faisal Al Saud,0.868421052631579,0.8048780487804879,0.8354430379746836,41.0
Mohammed Amin al-Husseini ,0.5,0.5,0.5,8.0
Prof. Ign. Kratchkovsky,0.5294117647058824,0.6428571428571429,0.5806451612903226,14.0
Jirjis alKsus,0.8,1.0,0.8888888888888888,4.0
Ibrahim Mejahid Al-Jaza'eri,0.8333333333333334,1.0,0.9090909090909091,10.0
Daoud Mujaes,0.8461538461538461,0.9166666666666666,0.88,12.0
